InstanceID,ProtoSurveyID,SHELL_START_DATE,SHELL_START_TIME,SHELL_COUNTRY,SHELL_LANGUAGE,SHELL_RECORDING_CONFIRMATION,SHELL_GENDER,SHELL_AGE,SHELL_AGE.SHELL_AGE_Age,SHELL_AGE_RECODED,QCenter,TOI,Qplace,RQ1._1,RQ1._2,RQ1._3,RQ1._4,RQ1._4._C_4,RQ2,DEM1,DEM1._C_1,DEM1PostCode,DEM2,DEM3,DEM3._C_7,DEM4a,DEM4b,DEM5a,DEM5a._C_15,DEM5b,DEM6,QSEC,Q1._1,Q1._2,Q1._3,Q1._4,Q1._5,Q1._6,Q2,Q2._C_1,Q3._1,Q3._2,Q3._3,Q3._4,Q3._5,Q3._6,Q3._7,Q4Loop@_1.Q4,Q4Loop@_2.Q4,Q4Loop@_3.Q4,Q4Loop@_4.Q4,Q4Loop@_5.Q4,Q4Loop@_6.Q4,Q5Loop@_1.Q5,Q5Loop@_2.Q5,Q5Loop@_3.Q5,Q5Loop@_4.Q5,Q5Loop@_5.Q5,Q5Loop@_6.Q5,Q5Loop@_7.Q5,Q6Loop@_1.Q6._1,Q6Loop@_1.Q6._2,Q6Loop@_1.Q6._3,Q6Loop@_1.Q6._4,Q6Loop@_1.Q6._5,Q6Loop@_1.Q6._6,Q6Loop@_2.Q6._1,Q6Loop@_2.Q6._2,Q6Loop@_2.Q6._3,Q6Loop@_2.Q6._4,Q6Loop@_2.Q6._5,Q6Loop@_2.Q6._6,Q6Loop@_3.Q6._1,Q6Loop@_3.Q6._2,Q6Loop@_3.Q6._3,Q6Loop@_3.Q6._4,Q6Loop@_3.Q6._5,Q6Loop@_3.Q6._6,Q6Loop@_4.Q6._1,Q6Loop@_4.Q6._2,Q6Loop@_4.Q6._3,Q6Loop@_4.Q6._4,Q6Loop@_4.Q6._5,Q6Loop@_4.Q6._6,Q6Loop@_5.Q6._1,Q6Loop@_5.Q6._2,Q6Loop@_5.Q6._3,Q6Loop@_5.Q6._4,Q6Loop@_5.Q6._5,Q6Loop@_5.Q6._6,Q6Loop@_6.Q6._1,Q6Loop@_6.Q6._2,Q6Loop@_6.Q6._3,Q6Loop@_6.Q6._4,Q6Loop@_6.Q6._5,Q6Loop@_6.Q6._6,Q7Insert,Q7,Q8Loop@_1.Q8,Q8Loop@_2.Q8,Q8Loop@_3.Q8,Q8Loop@_4.Q8,Q8Loop@_5.Q8,Q8Loop@_6.Q8,Q8Loop@_7.Q8,Q8Loop@_8.Q8,Q9,D12,weight
42056,429,13691376000,13692048994,1,10,1,1,1,35,3,4,1,2,0,0,0,1,No,2,1,35,2,1,3,,5,,11,,,30000,,0,0,1,0,0,0,1,9,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,4,4,1,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,1,1,1,5,1,1,5,1,1,1.003289
42061,429,13691203200,13692028535,1,5,2,2,1,25,2,2,1,1,0,0,0,1,Field Work,2,1,25,1,2,2,,9,,15,House  Wife,,15000,,0,0,0,1,0,0,1,Kinner or Hizra,0,1,1,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1.003289
42080,429,13691203200,13692029857,1,5,2,2,1,18,1,2,1,1,0,0,0,1,Tecnition Retired,2,1,18,1,2,2,,6,,13,,,20000,,0,0,0,1,0,0,1,Hizra,0,1,1,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1.003289
42084,429,13691376000,13692050467,1,10,1,1,1,49,4,4,1,2,0,0,0,1,Agriculture,2,1,49,4,1,3,,2,,8,,,10000,,0,0,0,1,0,0,1,9,1,0,0,0,0,0,0,2,1,1,2,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,4,1,1,1,1,1,1.185706
42089,429,13691376000,13692050864,1,10,1,1,1,24,1,4,1,2,0,1,0,0,,2,1,24,1,1,1,,8,,4,,,40000,,0,0,0,1,0,0,1,Thrunangaigal,1,0,0,0,0,0,0,2,1,2,5,1,1,1,5,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,4,1,1,1,1,1,1,4,1,1,1,1.003289
42107,429,13691376000,13692052620,1,10,1,1,1,45,4,4,1,2,0,1,0,0,,2,1,45,3,1,2,,5,,4,,,5000,,0,0,0,1,0,0,1,Amma,0,1,0,0,0,0,0,1,1,1,1,2,1,3,1,5,5,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,1,1,3,1,4,1,5,1,0.836075
42117,429,13691376000,13692055109,1,10,1,1,1,48,4,4,1,2,0,1,0,0,,2,1,48,4,1,2,,6,,4,,,15000,,0,0,0,1,0,0,1,Name amma,0,0,0,1,0,0,0,1,1,1,1,3,1,1,1,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,3,1,3,1,1.185706
42131,429,13691462400,13692013153,1,5,1,1,1,29,2,5,1,2,0,0,0,1,Imploy,2,1,29,2,1,8,,7,,11,,,15000,,0,0,1,0,0,0,1,Kinner,0,0,0,0,0,1,0,4,1,1,4,4,1,3,3,3,3,3,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,2,1,3,1,3,1,2,2,0.802632
42136,429,13691462400,13692014406,1,5,1,1,1,20,1,5,1,2,0,0,0,1,Farmer,2,1,20,1,1,1,,7,,15,Farmer,,6000,,0,0,0,1,0,0,1,Chhaka,0,0,0,0,0,1,0,5,1,2,5,4,1,4,5,4,4,1,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,4,4,4,1,1,4,4,2,2,0.752467
42141,429,13691462400,13692015385,1,5,1,1,1,27,2,5,1,2,0,0,0,1,Worker builder,2,1,27,2,1,2,,5,,15,Former,,12000,,0,0,1,0,0,0,1,Didi,0,0,0,0,0,1,0,1,1,1,3,1,1,3,3,3,4,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,2,0.802632
42144,429,13691462400,13692016323,1,3,1,1,1,46,4,3,1,1,0,0,0,1,Private,2,1,46,4,1,2,,7,,9,,,7000,,0,0,0,0,1,0,1,Hijra,0,0,0,0,1,0,0,4,3,3,3,3,2,2,2,2,1,3,2,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,1.379523
42146,429,13691462400,13692016446,1,5,1,1,1,25,2,5,1,2,0,0,0,1,KVK,2,1,25,1,1,1,,9,,11,,,25000,,0,0,0,1,0,0,1,Chhaka,0,1,0,0,0,0,0,1,1,1,1,1,1,5,4,4,4,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,0.752467
42151,429,13691462400,13692017770,1,3,1,1,1,26,2,3,1,1,0,0,0,1,Private,2,1,26,2,1,1,,7,,9,,,3000,,0,0,0,0,1,0,1,Homo,0,0,1,0,0,0,0,4,4,4,4,2,2,2,2,2,3,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,2,2,3,3,2,1.404605
42153,429,13691462400,13692017411,1,5,1,1,1,18,1,5,1,2,0,0,0,1,Farmer,2,1,18,1,1,1,,6,,15,Farmer,,7000,,0,0,0,1,0,0,1,Mausi,0,0,0,0,0,1,0,5,1,4,4,1,1,2,4,4,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,1,1,1,2,1,5,2,2,2,0.752467
42159,429,13691462400,13692018682,1,5,1,1,1,25,2,5,1,2,0,0,0,1,Driver,2,1,25,1,1,2,,5,,15,Driver,,8000,,0,0,0,1,0,0,1,Didi,0,0,0,0,0,1,0,1,1,1,5,1,1,5,4,4,4,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,5,5,1,4,1,1,1,3,2,0.752467
42274,429,13691462400,13692019241,1,5,1,2,1,29,2,5,1,1,0,0,0,1,Cooke,2,1,29,2,2,2,,7,,15,Housewife,,10000,,0,0,0,1,0,0,1,Kinner,0,1,0,0,0,0,0,3,2,2,4,4,2,1,1,1,2,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,1,2,1,4,2,4,2,3,2,1.003289
42281,429,13691462400,13692019846,1,5,1,1,1,25,2,5,1,2,0,0,0,1,Pancentr,2,1,25,1,1,1,,6,,15,Pancentr,,3000,,0,0,0,1,0,0,1,Hijda,0,0,1,0,0,0,0,1,1,1,4,3,1,3,4,5,5,4,5,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,4,4,4,1,4,1,1,1,5,2,0.752467
42288,429,13691289600,13692018231,1,5,1,1,1,64,5,2,1,2,0,0,0,1,Shop,2,1,64,4,1,2,,6,,4,,,25000,,0,0,1,0,0,0,1,Kinar,0,0,1,0,0,0,0,1,1,2,2,2,1,1,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,2,2,2,1,2,1,2,2,2,0.912081
42290,429,13691462400,13692021093,1,5,1,1,1,30,2,5,1,2,0,0,0,1,Daily business,2,1,30,2,1,2,,6,,3,,,6000,,0,0,0,0,1,0,1,Chhaka,0,0,0,0,0,1,0,1,1,4,1,1,1,5,5,4,4,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,5,1,2,2,0.802632
42291,429,13691289600,13692018917,1,5,1,1,1,43,3,2,1,2,0,0,0,1,Shop,2,1,43,3,1,1,,10,,4,,,25000,,0,0,0,0,0,1,2,,1,0,0,0,0,0,0,1,2,1,1,1,1,1,3,1,1,3,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,1,2,2,1,2,2,2,2,1.289944
42292,429,13691289600,13692019725,1,5,2,1,1,18,1,2,1,2,0,0,0,1,Shop,2,1,18,1,1,1,,7,,13,,,10000,,0,0,0,0,0,1,2,,0,1,0,0,0,0,0,2,1,1,2,1,2,1,1,2,2,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,1,2,2,1,1,2,0.802632
42293,429,13691462400,13692021623,1,5,1,2,1,50,4,5,1,1,0,0,0,1,Seles manegar,2,1,50,4,2,2,,6,,15,Housewife,,16000,,0,0,0,1,0,0,1,Kinnar,0,0,0,1,0,0,0,1,2,2,4,4,4,4,3,1,1,3,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,4,2,4,3,2,4,2,2,2,1.003289
42294,429,13691462400,13692021805,1,5,1,1,1,31,2,5,1,1,0,0,0,1,Plumbers,2,1,31,2,1,2,,6,,5,,,10000,,0,0,1,0,0,0,1,Gay,0,0,0,0,1,0,0,1,4,1,4,1,1,4,4,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1.003289
42295,429,13691289600,13692021540,1,5,2,1,1,40,3,2,1,2,0,0,0,1,Shop,2,1,40,3,1,2,,6,,4,,,15000,,0,0,0,1,0,0,1,Kinar,0,0,0,0,1,0,0,1,1,1,2,2,2,1,1,1,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,2,1,2,2,2,1,2,2,1.289944
42296,429,13691462400,13692022271,1,5,1,1,1,30,2,5,1,2,0,0,0,1,Former,2,1,30,2,1,2,,6,,15,Former,,6000,,0,0,0,0,0,1,1,Kinner,0,0,0,1,0,0,0,1,1,1,3,1,1,4,4,4,4,1,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,4,4,1,1,4,1,4,1,4,2,0.802632
42297,429,13691376000,13692016176,1,5,2,2,1,30,2,2,2,2,0,0,0,1,Driver,2,1,30,2,2,2,,7,,2,,,16000,,0,0,0,1,0,0,1,Chakka,0,0,1,0,0,0,0,1,3,2,2,2,2,2,3,2,2,2,2,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,1,2,1,2,2,2,1,2,2,2,1.128701
42301,429,13691376000,13692016313,1,5,2,2,1,28,2,2,2,2,0,0,0,1,Shop,2,1,28,2,2,2,,7,,4,,,20000,,0,0,1,0,0,0,1,Chakka,0,0,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,2,3,2,2,2,1,2,2,2,2,1.128701
42305,429,13691289600,13692022819,1,5,2,1,1,25,2,2,1,2,0,0,0,1,Shop,2,1,25,1,1,2,,9,,4,,,10000,,0,0,0,1,0,0,1,Hijara,0,0,0,0,1,0,0,2,1,1,1,2,1,1,2,1,2,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,2,1,2,1,1,2,2,0.802632
42309,429,13691376000,13692018648,1,5,2,2,1,34,2,2,2,2,0,0,0,1,Field work,2,1,34,2,2,2,,9,,9,,,20000,,0,0,0,1,0,0,1,Kinar,0,0,0,1,0,0,0,1,2,2,3,2,2,1,2,2,2,2,2,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,2,3,3,2,2,3,2,3,2,2,1.128701
42310,429,13691462400,13692023343,1,5,1,1,1,37,3,5,1,2,0,0,0,1,Farmer,2,1,37,3,1,2,,7,,15,Farmer,,5000,,0,0,0,1,0,0,1,Chhaka,0,0,0,0,0,0,1,1,2,1,1,1,1,4,4,4,4,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,1,2,1,4,4,5,4,3,2,1.254112
42311,429,13691462400,13692023138,1,5,1,1,1,40,3,5,1,1,0,0,0,1,Driving,2,1,40,3,1,2,,6,,2,,,10000,,0,0,0,1,0,0,1,Kinnar,0,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,4,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.672149
42313,429,13691376000,13692020146,1,5,2,1,1,64,5,2,1,2,0,0,0,1,Shop,2,1,64,4,1,2,,6,,4,,,17000,,0,0,0,0,1,0,2,,0,0,1,0,0,0,0,1,2,2,1,2,1,1,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,2,1,1,1,2,2,1,2,2,0.912081
42315,429,13691376000,13692020060,1,5,2,2,1,28,2,2,2,2,0,0,0,1,Hotal,2,1,28,2,2,2,,7,,4,,,22000,,0,0,0,1,0,0,1,Hijra,0,0,1,0,0,0,0,2,2,3,2,2,2,2,2,2,3,2,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,2,2,2,2,3,2,3,2,2,2,2,1.128701
42318,429,13691462400,13692024368,1,3,1,1,1,42,3,3,1,1,0,0,0,1,Business,2,1,42,3,1,2,,7,,4,,,15000,,0,0,0,1,0,0,1,Samakami,0,0,0,0,1,0,0,1,1,4,1,4,4,4,1,4,4,1,1,4,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,2,1.203947
42320,429,13691376000,13692020720,1,5,2,1,1,40,3,2,1,2,0,0,0,1,Job,2,1,40,3,1,2,,6,,9,,,15000,,0,0,0,1,0,0,2,,0,1,0,0,0,0,0,2,1,1,1,2,1,2,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,2,1,2,1,2,1,2,1,2,1.289944
42322,429,13691376000,13692020363,1,5,2,2,1,28,2,2,2,2,0,0,0,1,Driver,2,1,28,2,2,2,,6,,2,,,16000,,0,0,0,1,0,0,1,Chakka,0,0,1,0,0,0,0,2,1,2,2,2,2,2,3,2,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,3,2,1,2,2,2,2,2,2,2,1.128701
42325,429,13691462400,13692023720,1,5,1,2,1,26,2,5,1,1,0,0,0,1,Seles excutive,2,1,26,2,2,1,,8,,2,,,10000,,0,0,0,1,0,0,1,Kinner,0,1,0,0,0,0,0,4,3,1,4,3,2,2,1,1,2,3,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,2,3,1,2,2,2,4,4,3,1,1.003289
42327,429,13691462400,13692024407,1,5,1,1,1,30,2,5,1,1,0,0,0,1,Driving,2,1,30,2,1,2,,5,,2,,,12000,,0,0,0,1,0,0,1,Kinnar,0,1,1,0,0,0,0,1,1,1,1,1,1,4,1,4,1,1,4,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1.003289
42329,429,13691462400,13692025279,1,3,1,1,1,28,2,3,1,1,0,0,0,1,Business,2,1,28,2,1,1,,10,,12,,,25000,,0,0,0,1,0,0,1,Hizra,0,1,0,0,0,0,0,1,4,4,5,4,1,1,1,2,4,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,2,2,4,4,4,4,1,4,4,4,2,1.404605
42330,429,13691376000,13692021516,1,5,2,1,1,29,2,2,1,2,0,0,0,1,Shop,2,1,29,2,1,1,,7,,4,,,22000,,0,0,0,0,1,0,2,,1,0,0,0,0,0,0,1,1,1,2,2,2,1,2,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,1,1,2,2,2,2,2,1.203947
42331,429,13691376000,13692022218,1,5,2,2,1,29,2,2,2,2,0,0,0,1,Superviser,2,1,29,2,2,2,,9,,10,,,21000,,0,0,0,1,0,0,1,Chakka,0,0,0,1,0,0,0,1,2,2,2,2,2,3,2,2,1,2,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,2,2,1,3,2,2,2,3,2,2,1.128701
42335,429,13691376000,13692023962,1,5,2,2,1,30,2,2,2,2,0,0,0,1,Selsmen,2,1,30,2,2,2,,7,,9,,,16000,,0,0,1,0,0,0,1,Kinar,0,0,1,0,0,0,0,3,2,1,2,2,2,2,2,2,1,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,1,2,2,3,2,2,2,2,1.128701
42336,429,13691376000,13692023202,1,5,2,1,1,23,1,2,1,2,0,0,0,1,Job,2,1,23,1,1,1,,10,,11,,,23000,,0,0,0,1,1,0,2,,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,2,1,1,1,2,2,0.802632
42338,429,13691376000,13692025759,1,5,2,2,1,28,2,2,2,2,0,0,0,1,Driver,2,1,28,2,2,2,,7,,2,,,16000,,0,0,1,0,0,0,1,Hijra,0,0,1,0,0,0,0,2,1,2,2,2,2,1,2,2,2,2,3,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,2,2,3,2,3,2,2,2,2,2,1.128701
42342,429,13691376000,13692025229,1,5,2,1,1,37,3,2,1,2,0,0,0,1,Salesmen,2,1,37,3,1,2,,7,,4,,,15000,,0,0,0,0,1,0,1,Hijara,1,0,0,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,1,2,1,2,1,1,2,2,2,1.289944
42344,429,13691462400,13692026162,1,5,1,2,1,30,2,5,1,1,0,0,0,1,Husekiping,2,1,30,2,2,5,,1,,1,,,7000,,0,0,0,1,0,0,1,Chhaka,0,1,0,0,0,0,0,4,2,1,1,2,3,1,2,1,2,3,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,2,1,3,2,2,4,1,2,2,1.003289
42346,429,13691376000,13692027561,1,5,2,2,1,40,3,2,2,2,0,0,0,1,Driver,2,1,40,3,2,2,,6,,2,,,14000,,0,0,0,1,0,0,1,Hijra,0,0,1,0,0,0,0,2,2,2,2,3,1,2,2,2,2,1,2,2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2,2,3,2,1,2,2,2,3,2,2,1.170504
42350,429,13691462400,13692026532,1,3,1,2,1,27,2,3,1,1,0,0,0,1,Clerk,2,1,27,2,2,2,,10,,15,House wife,,15000,,0,0,0,1,0,0,1,Hizra,0,0,0,1,0,0,0,5,2,5,1,5,1,4,1,4,4,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1,1,1,2,1.003289
42355,429,13691376000,13692027439,1,5,2,2,1,41,3,2,2,2,0,0,0,1,Superviser,2,1,41,3,2,2,,9,,10,,,22000,,0,0,0,1,0,0,1,Chakka,0,0,1,1,0,0,0,2,2,3,2,3,2,2,2,2,3,1,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,2,2,1,3,3,2,2,2,2,2,1.170504
42359,429,13691462400,13692027245,1,5,2,2,1,40,3,5,1,1,0,0,0,1,Mistri,2,1,40,3,2,2,,1,,2,,,8000,,0,0,0,1,0,0,1,Chhaka,0,1,0,0,0,0,0,4,2,1,2,2,2,1,1,1,1,2,3,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,1,2,4,2,2,1,1.003289
42361,429,13691376000,13692029426,1,5,2,2,1,44,3,2,2,2,0,0,0,1,Driver,2,1,44,3,2,2,,7,,2,,,17000,,0,0,0,1,0,0,1,Hijra,0,0,0,1,0,0,0,2,2,3,1,2,2,2,2,2,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,3,2,2,3,2,2,1.170504
42373,429,13691462400,13692015959,1,5,2,2,1,40,3,2,2,2,0,0,0,1,Lic,2,1,40,3,2,2,,9,,9,,,30000,,0,0,0,0,0,1,1,Chakka,0,0,1,0,0,0,0,2,2,2,2,1,2,2,1,2,2,2,3,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,2,3,2,2,1,2,2,2,3,2,2,1.170504
42379,429,13691462400,13692014874,1,5,2,2,1,20,1,2,2,2,0,0,0,1,Driver,2,1,20,1,2,1,,6,,2,,,14000,,0,0,0,1,0,0,1,Kinnar,0,0,1,0,0,0,0,2,3,2,2,2,3,2,3,1,2,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,3,2,3,2,2,1,2,2,2,2,1.003289
42381,429,13691462400,13692017421,1,5,2,2,1,20,1,2,2,2,0,0,0,1,Driver,2,1,20,1,2,1,,6,,2,,,15000,,0,0,0,1,0,0,1,Kinnar,0,1,0,0,0,0,0,2,1,2,2,2,1,1,2,2,1,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,2,3,1,2,3,2,2,2,2,2,1.003289
